SRC,TGT,Sign
959,1548,-1
4125,373,-1
10056,4875,-1
3426,1834,-1
7636,8523,-1
1995,3871,-1
761,2524,-1
2381,4204,-1
9446,1901,-1
413,1549,-1
239,10770,-1
4150,3955,-1
126,248,-1
585,3044,-1
2623,5249,-1
1702,2762,-1
1615,1999,-1
4139,5481,-1
2642,6874,-1
4412,5346,-1
1094,297,-1
1480,2386,-1
15,3910,-1
6169,106,-1
8680,3683,-1
1182,5921,-1
7709,9468,-1
54,166,-1
2589,312,-1
5770,7719,-1
1158,4005,-1
608,1985,-1
6246,8507,-1
803,1251,-1
1736,726,-1
5800,9920,-1
1677,3968,-1
113,221,-1
4047,9550,-1
7137,2392,-1
220,3751,-1
4946,7710,-1
126,4125,-1
365,3823,-1
8982,2166,-1
7221,3231,-1
3088,2188,-1
7792,9420,-1
4336,7438,-1
6196,6463,-1
6749,7243,-1
1872,6735,-1
2192,2328,-1
7547,7543,-1
121,2828,-1
448,2829,-1
523,229,-1
3241,1272,-1
7455,9888,-1
112,67,-1
4147,7599,-1
752,692,-1
281,4496,-1
2188,9686,-1
5196,5197,-1
453,5022,-1
5971,10736,-1
1766,441,-1
2238,5667,-1
4697,5732,-1
2489,2065,-1
8792,3943,-1
2743,2721,-1
2143,2112,-1
5172,9312,-1
6656,5669,-1
5889,8118,-1
1224,3253,-1
2011,3269,-1
1533,2792,-1
618,5776,-1
9126,10821,-1
4561,1501,-1
905,2030,-1
130,328,-1
5843,5755,-1
3074,2897,-1
1834,5236,-1
413,3397,-1
4154,8190,-1
3873,1570,-1
349,3887,-1
3576,5670,-1
509,4245,-1
29,831,-1
4331,7869,-1
8337,9707,-1
464,4055,-1
15,8730,-1
563,61,-1
8002,8723,-1
5853,9432,-1
3393,7580,-1
2219,5495,-1
899,9560,-1
444,1499,-1
220,3006,-1
4340,2879,-1
2700,4142,-1
281,4905,-1
7532,3637,-1
6,832,-1
4324,2764,-1
4136,5461,-1
2245,3201,-1
8297,9633,-1
7457,7456,-1
4154,7426,-1
2157,4141,-1
6381,6321,-1
6747,9260,-1
768,1496,-1
297,3878,-1
4311,4135,-1
161,191,-1
850,318,-1
818,1330,-1
8712,1338,-1
2586,1847,-1
1137,2008,-1
1408,1977,-1
7306,9989,-1
8254,8428,-1
5755,9970,-1
195,376,-1
5063,9385,-1
234,734,-1
509,2381,-1
163,1626,-1
5622,6617,-1
279,67,-1
7457,10014,-1
2701,4393,-1
959,2881,-1
2455,3878,-1
1393,2039,-1
3683,9422,-1
8186,10014,-1
6779,5153,-1
126,2835,-1
990,279,-1
377,5578,-1
5564,4931,-1
2084,2828,-1
297,2704,-1
206,3785,-1
913,96,-1
1202,727,-1
5755,6989,-1
577,1791,-1
2593,3829,-1
273,112,-1
6079,1452,-1
1624,3691,-1
2455,4481,-1
885,576,-1
6284,5584,-1
6303,9472,-1
5439,1272,-1
577,2102,-1
1266,376,-1
3345,5517,-1
114,1600,-1
161,2063,-1
1995,7226,-1
32,6232,-1
2969,3691,-1
202,3910,-1
589,9925,-1
3975,3504,-1
8467,8428,-1
386,1440,-1
3009,3064,-1
95,783,-1
5342,5341,-1
312,1458,-1
89,3256,-1
4194,3674,-1
8475,9316,-1
265,2835,-1
3871,5755,-1
297,288,-1
2743,1272,-1
1396,2736,-1
362,328,-1
8297,9668,-1
4435,3951,-1
5804,7599,-1
4125,4303,-1
7,499,-1
4117,2279,-1
992,1364,-1
6488,7591,-1
9697,2560,-1
1517,288,-1
192,1649,-1
2995,3009,-1
799,3581,-1
2499,1454,-1
815,5022,-1
7666,8193,-1
945,1805,-1
1009,1448,-1
4284,5636,-1
584,5092,-1
2163,1499,-1
5067,6402,-1
4368,222,-1
1110,1794,-1
2468,9855,-1
2130,6249,-1
112,859,-1
589,8035,-1
7665,9480,-1
7666,5657,-1
2011,1359,-1
3374,7581,-1
6016,6246,-1
2104,7447,-1
2589,3001,-1
1872,6124,-1
2240,4647,-1
1570,10400,-1
1650,2422,-1
4360,8378,-1
5872,7701,-1
7831,8390,-1
6284,1948,-1
6311,5669,-1
3827,4662,-1
5889,8731,-1
846,8403,-1
5192,6261,-1
7881,2188,-1
540,67,-1
413,9550,-1
1369,2038,-1
3008,66,-1
704,10,-1
314,6239,-1
6016,5168,-1
3008,2527,-1
6129,7457,-1
10,136,-1
3952,10904,-1
9463,8045,-1
5621,7585,-1
2701,9560,-1
6114,270,-1
2455,3374,-1
8047,10099,-1
4125,2454,-1
28,2096,-1
584,6284,-1
453,4019,-1
5872,1025,-1
1781,4115,-1
317,1486,-1
1770,2874,-1
1671,1600,-1
3697,9631,-1
919,1371,-1
8704,8959,-1
7582,6022,-1
4946,1182,-1
8382,347,-1
5813,4141,-1
91,1412,-1
126,3315,-1
1001,2843,-1
708,5370,-1
9003,8045,-1
10266,5046,-1
951,2484,-1
509,166,-1
6083,1452,-1
1396,4459,-1
4253,4531,-1
1948,3785,-1
4145,5765,-1
9701,2560,-1
575,499,-1
747,282,-1
8114,9501,-1
2700,6321,-1
3699,8071,-1
5584,4125,-1
5853,9811,-1
5843,6321,-1
5762,4135,-1
3493,2459,-1
4359,309,-1
4753,7917,-1
4946,2285,-1
7457,8351,-1
5409,98,-1
509,694,-1
369,8428,-1
3336,3968,-1
9075,5173,-1
1549,10779,-1
2684,9526,-1
4139,4706,-1
3863,3508,-1
6003,6961,-1
121,2553,-1
4800,8372,-1
172,323,-1
6981,1148,-1
8917,4927,-1
7062,2169,-1
2200,2762,-1
4331,640,-1
4284,6239,-1
4407,4541,-1
2623,7764,-1
2416,812,-1
4172,4905,-1
7630,11210,-1
953,815,-1
775,106,-1
4253,812,-1
3372,7626,-1
1221,1185,-1
121,1274,-1
3139,1565,-1
3106,3911,-1
511,9549,-1
7881,6188,-1
846,9741,-1
2040,8228,-1
4154,7828,-1
8158,5921,-1
1882,1570,-1
2811,2001,-1
7666,6082,-1
244,1335,-1
3882,1223,-1
8047,11207,-1
592,2454,-1
3265,1565,-1
49,3264,-1
8103,9394,-1
2102,269,-1
5422,7932,-1
5584,6615,-1
1810,3050,-1
812,734,-1
7383,4125,-1
3518,7046,-1
3697,9264,-1
1311,4245,-1
2488,2879,-1
7197,9680,-1
1369,606,-1
2559,2484,-1
2245,3009,-1
2488,562,-1
708,5298,-1
44,7673,-1
80,2842,-1
297,1663,-1
3053,812,-1
6116,3968,-1
846,1454,-1
7550,7543,-1
1810,4104,-1
5933,4931,-1
7454,9828,-1
2743,3315,-1
815,3308,-1
2280,5732,-1
2157,7152,-1
2532,1780,-1
61,1206,-1
2917,951,-1
2424,10014,-1
408,17,-1
3637,3372,-1
4190,1272,-1
7454,9323,-1
5849,8410,-1
4930,5207,-1
5237,5236,-1
130,240,-1
3054,5370,-1
3040,856,-1
2008,3748,-1
1624,3745,-1
1544,566,-1
5345,5589,-1
4671,930,-1
4284,6735,-1
281,3269,-1
3104,7732,-1
577,3982,-1
455,4312,-1
1834,5209,-1
126,3216,-1
6198,9787,-1
75,4496,-1
4154,1645,-1
8823,11004,-1
947,2333,-1
1650,7725,-1
2424,9787,-1
8382,8390,-1
5015,5855,-1
4849,4109,-1
3153,2188,-1
1948,3594,-1
3067,4232,-1
10178,10767,-1
7967,7969,-1
974,4119,-1
1799,3951,-1
626,7445,-1
6233,222,-1
2668,4033,-1
8166,6119,-1
9407,9821,-1
59,1184,-1
775,2063,-1
3194,2835,-1
1067,2065,-1
2130,4496,-1
1446,2488,-1
3426,2736,-1
5912,4793,-1
5853,9649,-1
5308,3226,-1
4154,9706,-1
1948,1944,-1
3970,10107,-1
63,2752,-1
4071,58,-1
5969,5578,-1
923,540,-1
7645,7631,-1
7664,9253,-1
153,1330,-1
1446,399,-1
2406,6702,-1
5541,3951,-1
5744,815,-1
86,1412,-1
4154,5995,-1
4267,3545,-1
1332,1330,-1
106,4220,-1
2623,7991,-1
369,8071,-1
2222,330,-1
3882,5332,-1
3026,5128,-1
9450,10821,-1
125,58,-1
1336,5770,-1
1154,2063,-1
3307,3123,-1
5765,9756,-1
530,6600,-1
2240,3887,-1
1137,1248,-1
278,547,-1
2276,321,-1
38,882,-1
751,5234,-1
292,1339,-1
6747,8507,-1
1006,6740,-1
1990,5636,-1
4359,5585,-1
8615,3372,-1
4370,4793,-1
4476,1629,-1
5857,812,-1
44,7788,-1
294,41,-1
128,288,-1
146,726,-1
9446,8074,-1
4145,5456,-1
126,2690,-1
6061,2600,-1
3622,9474,-1
3302,7827,-1
5302,9629,-1
4284,8671,-1
577,3073,-1
6671,8941,-1
6135,3703,-1
10395,10902,-1
29,1760,-1
2855,3581,-1
2570,5995,-1
6956,4969,-1
8254,10740,-1
484,2553,-1
4757,6309,-1
5937,6929,-1
5212,2897,-1
5429,4679,-1
734,1330,-1
8752,9987,-1
4012,3504,-1
3904,3871,-1
4845,2759,-1
6136,6124,-1
106,5545,-1
4125,4117,-1
2104,2661,-1
8523,11228,-1
3301,3852,-1
592,1847,-1
5890,106,-1
1001,2782,-1
4606,10850,-1
4247,6824,-1
4331,6035,-1
3581,2459,-1
7128,1006,-1
1124,9473,-1
7997,8286,-1
177,1154,-1
124,2,-1
4396,3269,-1
2239,2884,-1
3426,2700,-1
5775,4204,-1
3851,7626,-1
3572,1359,-1
1650,7981,-1
829,2289,-1
1367,106,-1
214,1144,-1
5857,3871,-1
577,3354,-1
5806,7152,-1
6326,4639,-1
265,1271,-1
2271,1867,-1
3059,2980,-1
8549,5141,-1
306,7992,-1
1110,1392,-1
2448,2930,-1
8103,7617,-1
8254,7128,-1
1365,692,-1
8826,3968,-1
1904,9651,-1
8601,6974,-1
4146,4106,-1
8221,10780,-1
86,6716,-1
1834,3911,-1
1616,221,-1
1367,7492,-1
5654,9808,-1
6470,7869,-1
1205,2005,-1
2391,539,-1
5937,7821,-1
1419,2881,-1
5941,5771,-1
1622,112,-1
8103,9848,-1
3676,4047,-1
768,5512,-1
2010,2325,-1
4913,4905,-1
4154,6857,-1
366,1278,-1
5153,6167,-1
7143,5570,-1
202,1730,-1
5654,9323,-1
2391,7291,-1
2040,10857,-1
1413,2333,-1
7666,5591,-1
2188,5641,-1
4544,5730,-1
346,5022,-1
577,8619,-1
3426,5292,-1
4085,1304,-1
3215,930,-1
863,7426,-1
7709,9389,-1
961,2835,-1
6139,7952,-1
2815,2819,-1
7737,3378,-1
1955,66,-1
3554,2442,-1
1182,9531,-1
4411,2715,-1
8254,10256,-1
6886,10856,-1
6178,1094,-1
5584,7986,-1
1911,2221,-1
284,10821,-1
2981,3547,-1
5567,4204,-1
279,3270,-1
4117,2764,-1
278,930,-1
86,6223,-1
1095,239,-1
4154,9810,-1
5857,5546,-1
4969,7779,-1
6979,9756,-1
2398,2835,-1
349,4232,-1
4139,5720,-1
731,2328,-1
764,1867,-1
6333,7615,-1
4480,5857,-1
7833,8280,-1
3970,10051,-1
6369,5584,-1
2436,1874,-1
1396,1115,-1
6280,3787,-1
1202,1229,-1
5772,7492,-1
7653,7631,-1
413,3030,-1
1856,3968,-1
5889,8361,-1
6116,5578,-1
1799,9316,-1
4193,309,-1
431,9448,-1
2041,4767,-1
4251,6537,-1
3342,4919,-1
7,1015,-1
2184,4125,-1
4480,902,-1
10251,5570,-1
4480,7457,-1
2457,1364,-1
1488,322,-1
123,692,-1
1367,3967,-1
2012,1015,-1
1444,441,-1
3636,1620,-1
2533,1364,-1
4685,8783,-1
7700,9319,-1
3342,7402,-1
6132,6615,-1
44,6961,-1
44,914,-1
8346,5969,-1
5808,4125,-1
4154,9389,-1
8047,4946,-1
9675,2480,-1
6717,8223,-1
198,110,-1
2266,8197,-1
2339,3746,-1
529,537,-1
102,1364,-1
3396,407,-1
2395,4810,-1
4154,8615,-1
297,974,-1
847,346,-1
887,1290,-1
6747,9856,-1
5892,5420,-1
3096,5219,-1
97,963,-1
4268,7046,-1
3991,3968,-1
108,827,-1
3699,9897,-1
2459,3259,-1
2995,2874,-1
4247,7893,-1
2101,1413,-1
509,6234,-1
9321,9035,-1
3342,444,-1
3026,5495,-1
5579,98,-1
6470,9219,-1
4109,3408,-1
10028,9194,-1
44,4042,-1
4519,2422,-1
6028,5755,-1
577,8067,-1
204,302,-1
10593,5432,-1
3037,3648,-1
829,1403,-1
161,433,-1
752,67,-1
4810,1563,-1
1874,4062,-1
4142,2104,-1
5872,2185,-1
2010,3648,-1
2642,1987,-1
4685,4927,-1
2878,7780,-1
8353,11197,-1
8583,7603,-1
576,1598,-1
4955,7917,-1
4976,1803,-1
8331,9220,-1
1315,2112,-1
4800,9316,-1
350,3074,-1
10289,766,-1
6337,2391,-1
2561,1826,-1
9446,6238,-1
453,832,-1
815,443,-1
2468,5358,-1
394,46,-1
618,2897,-1
1446,106,-1
1315,2247,-1
2077,1486,-1
4234,4430,-1
1810,3006,-1
2266,6497,-1
2878,7960,-1
10,1132,-1
3372,6731,-1
1204,41,-1
819,166,-1
7702,10720,-1
7214,5755,-1
123,1009,-1
2104,2980,-1
6229,10792,-1
4779,7780,-1
3363,2835,-1
3066,7725,-1
5445,3500,-1
5851,6066,-1
1781,9451,-1
7,275,-1
731,37,-1
7861,9787,-1
4685,9408,-1
1286,4087,-1
731,2971,-1
425,1249,-1
4794,2465,-1
204,2930,-1
7661,8639,-1
461,3637,-1
3991,4007,-1
8016,8220,-1
945,1483,-1
5654,9812,-1
4991,2147,-1
4784,7680,-1
8244,9474,-1
2010,3961,-1
2238,2829,-1
4753,6200,-1
180,1390,-1
728,37,-1
460,4047,-1
5302,6066,-1
540,1278,-1
6135,7457,-1
2130,4767,-1
4639,8014,-1
1634,2930,-1
10967,11032,-1
2963,1396,-1
7,112,-1
349,2240,-1
951,3354,-1
6009,5650,-1
3026,5592,-1
4268,7398,-1
121,2029,-1
8331,4927,-1
1465,2156,-1
6238,6325,-1
899,9474,-1
9,783,-1
2222,6249,-1
126,280,-1
612,58,-1
5852,4914,-1
95,1185,-1
5755,7986,-1
3026,5415,-1
2130,6801,-1
3447,3270,-1
922,1206,-1
485,4931,-1
4289,4337,-1
86,4117,-1
8291,9402,-1
28,2095,-1
4128,9974,-1
4142,5370,-1
2148,330,-1
3342,10608,-1
815,1090,-1
8523,11249,-1
1703,3793,-1
4204,3841,-1
4285,3968,-1
751,815,-1
133,1229,-1
575,9,-1
3259,2102,-1
5853,694,-1
863,5420,-1
3261,360,-1
2011,5659,-1
5787,714,-1
9606,8403,-1
2094,4204,-1
636,2597,-1
10038,11223,-1
2653,373,-1
4154,6264,-1
4480,3871,-1
4216,4832,-1
3372,1761,-1
509,5767,-1
4359,3504,-1
3363,2688,-1
2266,3968,-1
4408,3951,-1
933,2062,-1
6120,6173,-1
8227,3697,-1
5752,7677,-1
902,2325,-1
2234,4207,-1
815,428,-1
5848,9560,-1
5567,6242,-1
6636,10014,-1
5853,9860,-1
4379,5370,-1
289,7917,-1
3447,2835,-1
10174,11021,-1
1544,2951,-1
618,6004,-1
2532,9194,-1
2406,6727,-1
5476,5853,-1
453,1948,-1
3036,4481,-1
207,9649,-1
840,1330,-1
4370,9194,-1
483,433,-1
10251,9010,-1
6125,5636,-1
134,120,-1
1392,2379,-1
282,1390,-1
4268,2979,-1
2243,66,-1
509,3723,-1
114,945,-1
5852,2395,-1
430,2058,-1
1872,6615,-1
606,922,-1
6979,9235,-1
4284,5771,-1
1784,2064,-1
2427,2593,-1
6822,9728,-1
7666,9405,-1
8031,10016,-1
7796,6232,-1
1001,1508,-1
10887,9959,-1
10062,10903,-1
3846,7605,-1
413,2700,-1
1179,332,-1
386,362,-1
2055,2926,-1
2403,4135,-1
6337,9855,-1
5852,6173,-1
5889,9860,-1
6886,10107,-1
1834,2325,-1
317,2100,-1
430,5570,-1
1336,7521,-1
1413,527,-1
6235,9408,-1
453,2570,-1
4085,2878,-1
262,4087,-1
2354,1508,-1
899,9788,-1
5762,5767,-1
5654,8827,-1
44,3848,-1
8255,9045,-1
180,1330,-1
3625,588,-1
6096,9474,-1
41,166,-1
5439,5438,-1
6717,9974,-1
278,2029,-1
5809,3547,-1
6402,6030,-1
5232,3044,-1
1286,3756,-1
6699,1063,-1
277,734,-1
6028,4931,-1
3851,5578,-1
7645,11182,-1
3706,9821,-1
4284,6702,-1
7666,6727,-1
192,3853,-1
6125,239,-1
1195,3963,-1
7667,9478,-1
367,3880,-1
8548,10736,-1
7137,7828,-1
8020,9497,-1
314,9385,-1
1538,1488,-1
2593,1826,-1
8959,8002,-1
1034,4767,-1
752,4236,-1
4277,140,-1
7666,2365,-1
5984,5333,-1
3552,1359,-1
1907,2454,-1
423,629,-1
240,280,-1
2266,4245,-1
7506,5785,-1
5702,106,-1
1835,345,-1
483,519,-1
415,2247,-1
2011,7400,-1
61,1496,-1
23,9071,-1
8080,6929,-1
453,6030,-1
6098,6752,-1
105,2020,-1
7148,1094,-1
10294,523,-1
3342,106,-1
28,2062,-1
2716,3246,-1
10294,7630,-1
413,2999,-1
2008,2874,-1
6725,9558,-1
4154,8193,-1
5784,4247,-1
2011,4204,-1
4234,5615,-1
1411,10014,-1
1948,3492,-1
3706,8206,-1
1834,2759,-1
251,10,-1
523,6082,-1
8050,8626,-1
1702,3751,-1
6311,930,-1
3186,5608,-1
4757,4663,-1
4139,1730,-1
1781,11160,-1
3001,2325,-1
1995,7827,-1
5626,3545,-1
5765,9523,-1
4193,3259,-1
261,783,-1
571,301,-1
8103,9710,-1
183,362,-1
5868,6284,-1
6136,239,-1
5864,5776,-1
577,9556,-1
9149,8036,-1
3001,441,-1
4358,4691,-1
2188,5249,-1
748,2786,-1
297,2796,-1
1491,2027,-1
8047,11066,-1
2548,1730,-1
1202,2690,-1
8215,4412,-1
4985,9316,-1
89,7875,-1
2570,8193,-1
815,1683,-1
5584,2188,-1
322,2064,-1
4856,1570,-1
44,7398,-1
83,2379,-1
447,4793,-1
2614,1090,-1
355,2454,-1
1948,5726,-1
1269,2156,-1
577,4104,-1
316,1330,-1
738,859,-1
5874,7447,-1
6737,5591,-1
3400,6727,-1
8103,9137,-1
4610,3288,-1
6117,8286,-1
592,2224,-1
3697,3003,-1
7816,8403,-1
919,1185,-1
665,7732,-1
611,747,-1
10920,9741,-1
1454,8372,-1
60,734,-1
4169,1570,-1
786,328,-1
815,881,-1
902,2874,-1
4253,6003,-1
3952,799,-1
3342,8428,-1
9797,9793,-1
2424,7278,-1
388,2058,-1
2079,1496,-1
9446,239,-1
4955,86,-1
4668,94,-1
94,191,-1
8805,9582,-1
5854,8020,-1
6294,6360,-1
2689,1803,-1
4143,5034,-1
1539,1649,-1
4351,106,-1
6235,8035,-1
3538,539,-1
1471,2868,-1
8144,4191,-1
4155,3581,-1
124,279,-1
951,1998,-1
5824,7781,-1
1489,1799,-1
5771,1768,-1
122,1624,-1
316,37,-1
815,2589,-1
2731,3975,-1
159,1009,-1
4872,4125,-1
2304,1158,-1
6636,10833,-1
10045,10721,-1
2897,3111,-1
1498,930,-1
3358,812,-1
5857,6961,-1
4154,5623,-1
3730,4811,-1
6145,7609,-1
1753,7688,-1
5815,4204,-1
6135,5657,-1
1392,221,-1
703,362,-1
861,3074,-1
7831,6986,-1
5591,7278,-1
297,2894,-1
1753,2488,-1
7666,9045,-1
577,4341,-1
202,4418,-1
1182,5853,-1
430,812,-1
1367,4418,-1
2206,252,-1
10958,1549,-1
1781,7532,-1
2420,2296,-1
2130,7538,-1
5532,11021,-1
3088,5981,-1
952,5219,-1
153,1151,-1
6739,9316,-1
366,1249,-1
6907,444,-1
1428,1625,-1
5849,9312,-1
443,1499,-1
8617,5829,-1
2731,5357,-1
7795,9306,-1
2340,4291,-1
8511,8002,-1
1995,9154,-1
3003,279,-1
6645,3968,-1
5654,9402,-1
1579,2112,-1
257,2529,-1
207,3426,-1
2421,221,-1
3952,2210,-1
5921,5153,-1
2657,1274,-1
202,726,-1
6086,9793,-1
4107,5034,-1
577,9260,-1
5753,4914,-1
571,3739,-1
2427,3111,-1
881,2980,-1
1080,3074,-1
164,106,-1
1911,3201,-1
899,239,-1
3256,3638,-1
5225,3951,-1
233,94,-1
7214,10425,-1
180,17,-1
4387,98,-1
585,98,-1
509,239,-1
3170,928,-1
10062,98,-1
1704,6537,-1
1834,61,-1
1677,945,-1
1032,5895,-1
6096,9075,-1
4191,8378,-1
6750,9000,-1
4955,7933,-1
7418,5755,-1
3697,4927,-1
5591,8403,-1
1449,288,-1
815,2155,-1
10040,11180,-1
1127,4159,-1
2455,3951,-1
9252,1094,-1
2983,9316,-1
2123,4833,-1
4107,5494,-1
8142,5895,-1
3066,9688,-1
6880,8372,-1
5480,7377,-1
4358,4833,-1
282,831,-1
8350,10764,-1
41,2063,-1
62,261,-1
6145,5785,-1
5889,8390,-1
8365,8265,-1
3858,8035,-1
3170,1501,-1
124,2912,-1
4154,8827,-1
9446,9252,-1
571,1251,-1
9121,9434,-1
1616,2240,-1
4946,4814,-1
1996,1867,-1
5787,7901,-1
1781,7630,-1
6938,5833,-1
571,1364,-1
8632,4204,-1
1549,10883,-1
112,1262,-1
374,1009,-1
3066,140,-1
302,120,-1
6056,7025,-1
7665,6035,-1
3807,5357,-1
1810,1396,-1
4622,4270,-1
8194,9336,-1
1397,1524,-1
44,1330,-1
1287,1501,-1
1396,2999,-1
584,2104,-1
577,5657,-1
825,2104,-1
1995,10715,-1
3252,3111,-1
35,832,-1
6098,9448,-1
4609,6133,-1
1408,4550,-1
1032,3523,-1
4221,2943,-1
4005,2730,-1
6229,9075,-1
418,5731,-1
5847,6727,-1
2108,3739,-1
1781,10770,-1
821,1298,-1
2454,140,-1
6135,3931,-1
8982,10715,-1
1704,7467,-1
2991,1364,-1
8261,5829,-1
8194,9860,-1
460,345,-1
10855,10854,-1
2040,7969,-1
2533,7035,-1
2532,10892,-1
3432,2221,-1
278,36,-1
8245,8632,-1
668,4931,-1
8023,9812,-1
906,606,-1
2267,2221,-1
349,4906,-1
46,1390,-1
9584,10214,-1
8016,9242,-1
438,275,-1
7306,6723,-1
413,9855,-1
2051,9333,-1
909,3063,-1
4191,4125,-1
1513,94,-1
1224,1272,-1
8254,9680,-1
6135,3871,-1
577,4751,-1
1781,10982,-1
959,191,-1
289,5567,-1
951,2090,-1
8088,4393,-1
10660,10905,-1
4757,7226,-1
89,5661,-1
576,41,-1
509,7543,-1
15,120,-1
2571,7291,-1
289,6047,-1
2377,1626,-1
902,3063,-1
6511,7672,-1
5305,7772,-1
5980,618,-1
6247,6242,-1
584,9840,-1
3521,6749,-1
9446,3970,-1
4189,3509,-1
9554,10041,-1
7711,8632,-1
4247,4570,-1
1584,1650,-1
1274,2289,-1
9682,8020,-1
7128,6727,-1
2168,3095,-1
10243,11204,-1
863,9556,-1
751,2488,-1
126,871,-1
2454,7842,-1
6488,3209,-1
3970,1780,-1
3885,4204,-1
5755,4793,-1
7777,9420,-1
261,2250,-1
1087,11197,-1
2104,5351,-1
6470,9165,-1
2130,714,-1
2276,812,-1
318,41,-1
161,1160,-1
4045,7482,-1
9476,8361,-1
9323,10716,-1
6732,6752,-1
6702,9560,-1
2147,98,-1
281,3910,-1
8048,4936,-1
3066,330,-1
1179,3044,-1
1624,4033,-1
5572,98,-1
1884,1248,-1
2204,1315,-1
4792,5824,-1
1178,576,-1
6882,8590,-1
2571,5874,-1
2846,221,-1
19,1496,-1
3208,5607,-1
413,1185,-1
8297,9531,-1
4358,4228,-1
7657,8440,-1
3128,974,-1
6727,6742,-1
1063,8795,-1
2094,9920,-1
1246,812,-1
8051,7104,-1
297,2989,-1
6725,3871,-1
3854,6724,-1
4312,563,-1
4117,2266,-1
121,1647,-1
1634,2918,-1
279,783,-1
2257,5585,-1
3393,6004,-1
112,10,-1
5755,140,-1
86,3880,-1
5570,9474,-1
5889,9649,-1
7454,6732,-1
1650,6872,-1
1397,1403,-1
3919,4326,-1
3175,3009,-1
3247,7426,-1
8234,8583,-1
1121,41,-1
3045,3009,-1
3396,6843,-1
3914,3871,-1
5836,812,-1
3001,3030,-1
2204,4106,-1
10479,9010,-1
1009,69,-1
2244,58,-1
436,9319,-1
5563,4931,-1
1315,2178,-1
5891,6429,-1
1683,3960,-1
1488,221,-1
162,280,-1
4514,4814,-1
278,294,-1
124,2333,-1
7137,9501,-1
2454,2221,-1
5847,8197,-1
1706,2391,-1
999,5731,-1
947,3678,-1
3393,6738,-1
764,3095,-1
523,9689,-1
3393,5669,-1
3344,3001,-1
8244,5105,-1
2242,3064,-1
8999,3683,-1
7652,11249,-1
4362,1272,-1
3858,2392,-1
5848,8917,-1
1507,166,-1
8982,766,-1
3393,7984,-1
431,9856,-1
3040,1440,-1
2533,3374,-1
8053,1780,-1
3012,4104,-1
1147,921,-1
429,187,-1
3393,9801,-1
887,1371,-1
3066,7969,-1
7706,8351,-1
7619,3085,-1
4142,2524,-1
6677,5546,-1
6272,5874,-1
1677,7921,-1
2320,1799,-1
829,2065,-1
2571,7551,-1
3426,5063,-1
282,218,-1
10040,10049,-1
8560,5302,-1
41,323,-1
1741,6235,-1
3543,4048,-1
3526,4141,-1
4245,9306,-1
3759,1412,-1
6748,10016,-1
815,2789,-1
2849,5780,-1
847,2459,-1
5956,468,-1
2183,812,-1
4381,5351,-1
377,9530,-1
5578,7402,-1
6135,5591,-1
3882,312,-1
5770,7780,-1
1195,1782,-1
1703,441,-1
5755,8760,-1
751,4088,-1
453,301,-1
8031,8020,-1
126,5698,-1
9873,9267,-1
331,601,-1
6101,6702,-1
9262,8269,-1
4268,7413,-1
4047,98,-1
4221,4931,-1
2196,3509,-1
1202,881,-1
6434,4531,-1
413,36,-1
5265,3783,-1
7666,9412,-1
210,5229,-1
4154,9154,-1
751,7423,-1
1051,1290,-1
2656,11224,-1
430,7827,-1
1226,2065,-1
3650,3697,-1
2130,2084,-1
6329,4784,-1
1006,9531,-1
390,2008,-1
6145,3374,-1
5872,1452,-1
292,5209,-1
592,2899,-1
1498,6381,-1
4145,4503,-1
4705,2240,-1
3126,3073,-1
374,3841,-1
10049,9316,-1
2219,2866,-1
6525,8197,-1
103,2325,-1
1563,3641,-1
125,1640,-1
8254,10784,-1
49,7226,-1
571,4048,-1
3194,5698,-1
292,399,-1
4312,5370,-1
8107,6925,-1
580,547,-1
5889,8818,-1
3151,1826,-1
3170,5128,-1
4142,6801,-1
825,4029,-1
5584,5887,-1
1990,5420,-1
2700,414,-1
3301,98,-1
3975,2920,-1
577,2989,-1
4431,930,-1
4258,7728,-1
2375,5785,-1
863,5241,-1
4793,5779,-1
4875,4810,-1
2920,547,-1
1706,5584,-1
122,1647,-1
8234,2188,-1
780,2571,-1
112,280,-1
8291,2400,-1
1626,5128,-1
2424,8202,-1
10098,10721,-1
1015,5698,-1
1179,3009,-1
685,573,-1
8195,8197,-1
815,5470,-1
592,2527,-1
9400,5578,-1
7831,7822,-1
4142,5623,-1
5808,2147,-1
328,1251,-1
4340,751,-1
899,6004,-1
6250,714,-1
436,7278,-1
899,9756,-1
4291,3413,-1
6284,4303,-1
413,6729,-1
863,7714,-1
7707,9437,-1
4503,7414,-1
6561,3523,-1
2154,321,-1
6691,1094,-1
4390,812,-1
237,859,-1
1610,2106,-1
121,499,-1
6725,9051,-1
6699,8423,-1
1753,2997,-1
282,221,-1
4284,2155,-1
805,280,-1
2130,1952,-1
413,6074,-1
98,4784,-1
2130,563,-1
365,2892,-1
6125,2454,-1
281,5099,-1
1878,3315,-1
2399,1565,-1
7666,9953,-1
257,69,-1
1396,1483,-1
126,227,-1
1054,2801,-1
1634,1020,-1
4241,7623,-1
8982,10481,-1
951,2015,-1
2381,4245,-1
7324,8890,-1
10062,3712,-1
44,7818,-1
4060,7761,-1
86,3955,-1
7454,9524,-1
4145,10136,-1
2706,9992,-1
4060,8613,-1
2706,8795,-1
1226,2140,-1
3622,8653,-1
815,3755,-1
5771,7677,-1
809,376,-1
